Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","1999","1999","Head","101694200","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2000","2000","Head","98105900","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2001","2001","Head","98081900","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2002","2002","Head","100377600","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2003","2003","Head","101042700","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2004","2004","Head","103573400","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2005","2005","Head","103690100","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2006","2006","Head","104842300","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2007","2007","Head","109277500","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2008","2008","Head","116558400","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2009","2009","Head","113732300","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2010","2010","Head","110367000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2011","2011","Head","110956300","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2012","2012","Head","113246600","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2013","2013","Head","112160500","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2014","2014","Head","106957700","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2015","2015","Head","115512200","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2016","2016","Head","118303900","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2017","2017","Head","121389700","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2018","2018","Head","124508400","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2019","2019","Head","129990000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2020","2020","Head","131639000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1961","1961","ha","8175","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1962","1962","ha","7900","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1963","1963","ha","7920","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1964","1964","ha","8050","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1965","1965","ha","7990","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1966","1966","ha","7850","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1967","1967","ha","7446","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1968","1968","ha","6800","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1969","1969","ha","6760","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1970","1970","ha","6720","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1971","1971","ha","6640","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1972","1972","ha","6310","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1973","1973","ha","6190","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1974","1974","ha","6150","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1975","1975","ha","6070","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1976","1976","ha","5830","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1977","1977","ha","5260","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1978","1978","ha","4940","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1979","1979","ha","4860","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1980","1980","ha","5790","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1981","1981","ha","5790","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1982","1982","ha","5380","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1983","1983","ha","5950","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1984","1984","ha","7000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1985","1985","ha","7200","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1986","1986","ha","7280","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1987","1987","ha","7320","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01315","Figs","1988","1988","ha","7160","A","Official figure"
